"","local","corte","gen","block","peso"
"4241","RO","7","PM43","2",1160
"4242","RO","7","PM35","2",3113
"4243","RO","7","MASS","2",1879
"4244","RO","7","MILE","2",2440
"4245","RO","7","PM34","2",2480
"4246","RO","7","PM32","2",3239
"4247","RO","7","PM40","2",2537
"4248","RO","7","PM44","2",2114
"4249","RO","7","TANZ","2",4078
"4250","RO","7","PM46","2",3238
"4251","RO","7","PM38","2",4189
"4252","RO","7","PM42","2",4638
"4253","RO","7","PM30","2",4870
"4254","RO","7","ARUA","2",1280
"4255","RO","7","PM39","3",3564
"4256","RO","7","PM35","3",3638
"4257","RO","7","PM30","3",3126
"4258","RO","7","PM44","3",2470
"4259","RO","7","PM36","3",2874
"4260","RO","7","PM31","3",1890
"4261","RO","7","PM47","3",1703
"4262","RO","7","PM43","3",1567
"4263","RO","7","PM38","3",2789
"4264","RO","7","PM40","3",2797
"4265","RO","7","MASS","3",1478
"4266","RO","7","PM41","3",2682
"4267","RO","7","PM34","3",2140
"4268","RO","7","MOMB","3",2382
"4269","RO","7","PM33","3",2700
"4270","RO","7","PM42","3",1034
"4271","RO","7","PM37","3",1530
"4272","RO","7","PM32","3",1960
"4273","RO","7","PM45","3",1708
"4274","RO","7","MILE","3",3322
"4275","RO","7","TANZ","3",4158
"4276","RO","7","PM46","3",3360
"4277","RO","7","ARUA","3",934
"4278","RO","8","PM30","1",1759
"4279","RO","8","PM31","1",1122
"4280","RO","8","PM32","1",1954
"4281","RO","8","PM33","1",1341
"4282","RO","8","MOMB","1",1199
"4283","RO","8","PM34","1",1470
"4284","RO","8","PM35","1",2310
"4285","RO","8","PM36","1",1609
"4286","RO","8","PM37","1",1889
"4287","RO","8","TANZ","1",1532
"4288","RO","8","PM38","1",1209
"4289","RO","8","PM47","1",895
"4290","RO","8","PM46","1",1410
"4291","RO","8","MILE","1",1778
"4292","RO","8","PM45","1",1763
"4293","RO","8","PM44","1",1270
"4294","RO","8","PM43","1",1246
"4295","RO","8","PM42","1",1763
"4296","RO","8","MASS","1",2199
"4297","RO","8","PM41","1",1120
"4298","RO","8","PM40","1",2089
"4299","RO","8","PM39","1",1686
"4300","RO","8","ARUA","1",578
"4301","RO","8","PM39","2",3104
"4302","RO","8","PM33","2",2535
"4303","RO","8","PM41","2",2565
"4304","RO","8","PM37","2",2529
"4305","RO","8","PM45","2",1765
"4306","RO","8","PM36","2",1916
"4307","RO","8","MOMB","2",2222
"4308","RO","8","PM31","2",2917
"4309","RO","8","PM47","2",3518
"4310","RO","8","PM43","2",1480
"4311","RO","8","PM35","2",1760
"4312","RO","8","MASS","2",2039
"4313","RO","8","MILE","2",2682
"4314","RO","8","PM34","2",2184
"4315","RO","8","PM32","2",3502
"4316","RO","8","PM40","2",1762
"4317","RO","8","PM44","2",2224
"4318","RO","8","TANZ","2",2399
"4319","RO","8","PM46","2",3039
"4320","RO","8","PM38","2",3717
"4321","RO","8","PM42","2",3065
"4322","RO","8","PM30","2",2682
"4323","RO","8","ARUA","2",425
"4324","RO","8","PM39","3",2455
"4325","RO","8","PM35","3",1980
"4326","RO","8","PM30","3",2720
"4327","RO","8","PM44","3",2030
"4328","RO","8","PM36","3",1832
"4329","RO","8","PM31","3",1226
"4330","RO","8","PM47","3",1906
"4331","RO","8","PM43","3",1650
"4332","RO","8","PM38","3",2452
"4333","RO","8","PM40","3",2529
"4334","RO","8","MASS","3",1562
"4335","RO","8","PM41","3",2879
"4336","RO","8","PM34","3",2030
"4337","RO","8","MOMB","3",3065
"4338","RO","8","PM33","3",1960
"4339","RO","8","PM42","3",1571
"4340","RO","8","PM37","3",1080
"4341","RO","8","PM32","3",2271
"4342","RO","8","PM45","3",1840
"4343","RO","8","MILE","3",3533
"4344","RO","8","TANZ","3",2310
"4345","RO","8","PM46","3",2490
"4346","RO","8","ARUA","3",220
"4347","RO","9","PM30","1",1710
"4348","RO","9","PM31","1",1322
"4349","RO","9","PM32","1",1802
"4350","RO","9","PM33","1",1000
"4351","RO","9","MOMB","1",1726
"4352","RO","9","PM34","1",1664
"4353","RO","9","PM35","1",3089
"4354","RO","9","PM36","1",998
"4355","RO","9","PM37","1",1646
"4356","RO","9","TANZ","1",1450
"4357","RO","9","PM38","1",953
"4358","RO","9","PM47","1",1386
"4359","RO","9","PM46","1",2070
"4360","RO","9","MILE","1",1888
"4361","RO","9","PM45","1",1300
"4362","RO","9","PM44","1",1906
"4363","RO","9","PM43","1",550
"4364","RO","9","PM42","1",2609
"4365","RO","9","MASS","1",677
"4366","RO","9","PM41","1",2519
"4367","RO","9","PM40","1",2609
"4368","RO","9","PM39","1",2665
"4369","RO","9","ARUA","1",693
"4370","RO","9","PM39","2",2280
"4371","RO","9","PM33","2",1766
"4372","RO","9","PM41","2",2540
"4373","RO","9","PM37","2",1942
"4374","RO","9","PM45","2",1706
"4375","RO","9","PM36","2",614
"4376","RO","9","MOMB","2",2639
"4377","RO","9","PM31","2",1117
"4378","RO","9","PM47","2",2612
"4379","RO","9","PM43","2",1148
"4380","RO","9","PM35","2",2694
"4381","RO","9","MASS","2",2024
"4382","RO","9","MILE","2",1364
"4383","RO","9","PM34","2",2070
"4384","RO","9","PM32","2",2003
"4385","RO","9","PM40","2",1646
"4386","RO","9","PM44","2",1563
"4387","RO","9","TANZ","2",2420
"4388","RO","9","PM46","2",2469
"4389","RO","9","PM38","2",3838
"4390","RO","9","PM42","2",3638
"4391","RO","9","PM30","2",3278
"4392","RO","9","ARUA","2",979
"4393","RO","9","PM39","3",4072
"4394","RO","9","PM35","3",3638
"4395","RO","9","PM30","3",1954
"4396","RO","9","PM44","3",2470
"4397","RO","9","PM36","3",3592
"4398","RO","9","PM31","3",1890
"4399","RO","9","PM47","3",1703
"4400","RO","9","PM43","3",2425
"4401","RO","9","PM38","3",1953
"4402","RO","9","PM40","3",3290
"4403","RO","9","MASS","3",1484
"4404","RO","9","PM41","3",3013
"4405","RO","9","PM34","3",2252
"4406","RO","9","MOMB","3",2589
"4407","RO","9","PM33","3",3292
"4408","RO","9","PM42","3",1034
"4409","RO","9","PM37","3",1530
"4410","RO","9","PM32","3",1745
"4411","RO","9","PM45","3",1708
"4412","RO","9","MILE","3",3215
"4413","RO","9","TANZ","3",4158
"4414","RO","9","PM46","3",3360
"4415","RO","9","ARUA","3",934
"4416","RO","10","PM30","1",540
"4417","RO","10","PM31","1",256
"4418","RO","10","PM32","1",376
"4419","RO","10","PM33","1",252
"4420","RO","10","MOMB","1",248
"4421","RO","10","PM34","1",383
"4422","RO","10","PM35","1",617
"4423","RO","10","PM36","1",352
"4424","RO","10","PM37","1",254
"4425","RO","10","TANZ","1",283
"4426","RO","10","PM38","1",155
"4427","RO","10","PM47","1",178
"4428","RO","10","PM46","1",682
"4429","RO","10","MILE","1",888
"4430","RO","10","PM45","1",452
"4431","RO","10","PM44","1",625
"4432","RO","10","PM43","1",366
"4433","RO","10","PM42","1",585
"4434","RO","10","MASS","1",310
"4435","RO","10","PM41","1",423
"4436","RO","10","PM40","1",498
"4437","RO","10","PM39","1",447
"4438","RO","10","ARUA","1",337
"4439","RO","10","PM39","2",770
"4440","RO","10","PM33","2",766
"4441","RO","10","PM41","2",1015
"4442","RO","10","PM37","2",733
"4443","RO","10","PM45","2",535
"4444","RO","10","PM36","2",405
"4445","RO","10","MOMB","2",667
"4446","RO","10","PM31","2",550
"4447","RO","10","PM47","2",1050
"4448","RO","10","PM43","2",403
"4449","RO","10","PM35","2",418
"4450","RO","10","MASS","2",170
"4451","RO","10","MILE","2",476
"4452","RO","10","PM34","2",395
"4453","RO","10","PM32","2",440
"4454","RO","10","PM40","2",308
"4455","RO","10","PM44","2",380
"4456","RO","10","TANZ","2",958
"4457","RO","10","PM46","2",835
"4458","RO","10","PM38","2",580
"4459","RO","10","PM42","2",805
"4460","RO","10","PM30","2",728
"4461","RO","10","ARUA","2",620
"4462","RO","10","PM39","3",418
"4463","RO","10","PM35","3",333
"4464","RO","10","PM30","3",498
"4465","RO","10","PM44","3",352
"4466","RO","10","PM36","3",470
"4467","RO","10","PM31","3",277
"4468","RO","10","PM47","3",470
"4469","RO","10","PM43","3",388
"4470","RO","10","PM38","3",567
"4471","RO","10","PM40","3",594
"4472","RO","10","MASS","3",190
"4473","RO","10","PM41","3",998
"4474","RO","10","PM34","3",498
"4475","RO","10","MOMB","3",1026
"4476","RO","10","PM33","3",448
"4477","RO","10","PM42","3",483
"4478","RO","10","PM37","3",128
"4479","RO","10","PM32","3",564
"4480","RO","10","PM45","3",432
"4481","RO","10","MILE","3",1103
"4482","RO","10","TANZ","3",690
"4483","RO","10","PM46","3",667
"4484","RO","10","ARUA","3",163
"4485","RO","11","PM30","1",596
"4486","RO","11","PM31","1",75
"4487","RO","11","PM32","1",140
"4488","RO","11","PM33","1",70
"4489","RO","11","MOMB","1",81
"4490","RO","11","PM34","1",105
"4491","RO","11","PM35","1",355
"4492","RO","11","PM36","1",102
"4493","RO","11","PM37","1",77
"4494","RO","11","TANZ","1",70
"4495","RO","11","PM38","1",75
"4496","RO","11","PM47","1",85
"4497","RO","11","PM46","1",105
"4498","RO","11","MILE","1",159
"4499","RO","11","PM45","1",88
"4500","RO","11","PM44","1",155
"4501","RO","11","PM43","1",80
"4502","RO","11","PM42","1",110
"4503","RO","11","MASS","1",85
"4504","RO","11","PM41","1",140
"4505","RO","11","PM40","1",180
"4506","RO","11","PM39","1",165
"4507","RO","11","ARUA","1",80
"4508","RO","11","PM39","2",176
"4509","RO","11","PM33","2",200
"4510","RO","11","PM41","2",252
"4511","RO","11","PM37","2",176
"4512","RO","11","PM45","2",70
"4513","RO","11","PM36","2",145
"4514","RO","11","MOMB","2",102
"4515","RO","11","PM31","2",90
"4516","RO","11","PM47","2",306
"4517","RO","11","PM43","2",105
"4518","RO","11","PM35","2",110
"4519","RO","11","MASS","2",70
"4520","RO","11","MILE","2",270
"4521","RO","11","PM34","2",188
"4522","RO","11","PM32","2",240
"4523","RO","11","PM40","2",120
"4524","RO","11","PM44","2",128
"4525","RO","11","TANZ","2",265
"4526","RO","11","PM46","2",280
"4527","RO","11","PM38","2",295
"4528","RO","11","PM42","2",430
"4529","RO","11","PM30","2",285
"4530","RO","11","ARUA","2",81
"4531","RO","11","PM39","3",120
"4532","RO","11","PM35","3",162
"4533","RO","11","PM30","3",238
"4534","RO","11","PM44","3",127
"4535","RO","11","PM36","3",176
"4536","RO","11","PM31","3",59
"4537","RO","11","PM47","3",89
"4538","RO","11","PM43","3",118
"4539","RO","11","PM38","3",266
"4540","RO","11","PM40","3",238
"4541","RO","11","MASS","3",105
"4542","RO","11","PM41","3",340
"4543","RO","11","PM34","3",235
"4544","RO","11","MOMB","3",322
"4545","RO","11","PM33","3",115
"4546","RO","11","PM42","3",82
"4547","RO","11","PM37","3",175
"4548","RO","11","PM32","3",177
"4549","RO","11","PM45","3",88
"4550","RO","11","MILE","3",278
"4551","RO","11","TANZ","3",239
"4552","RO","11","PM46","3",199
"4553","RO","11","ARUA","3",78
"4554","RO","12","PM30","1",988
"4555","RO","12","PM31","1",237
"4556","RO","12","PM32","1",345
"4557","RO","12","PM33","1",322
"4558","RO","12","MOMB","1",456
"4559","RO","12","PM34","1",567
"4560","RO","12","PM35","1",876
"4561","RO","12","PM36","1",657
"4562","RO","12","PM37","1",765
"4563","RO","12","TANZ","1",560
"4564","RO","12","PM38","1",458
"4565","RO","12","PM47","1",349
"4566","RO","12","PM46","1",671
"4567","RO","12","MILE","1",809
"4568","RO","12","PM45","1",321
"4569","RO","12","PM44","1",673
"4570","RO","12","PM43","1",500
"4571","RO","12","PM42","1",476
"4572","RO","12","MASS","1",349
"4573","RO","12","PM41","1",560
"4574","RO","12","PM40","1",788
"4575","RO","12","PM39","1",983
"4576","RO","12","ARUA","1",452
"4577","RO","12","PM39","2",877
"4578","RO","12","PM33","2",1208
"4579","RO","12","PM41","2",870
"4580","RO","12","PM37","2",766
"4581","RO","12","PM45","2",435
"4582","RO","12","PM36","2",766
"4583","RO","12","MOMB","2",800
"4584","RO","12","PM31","2",548
"4585","RO","12","PM47","2",679
"4586","RO","12","PM43","2",710
"4587","RO","12","PM35","2",555
"4588","RO","12","MASS","2",348
"4589","RO","12","MILE","2",651
"4590","RO","12","PM34","2",666
"4591","RO","12","PM32","2",832
"4592","RO","12","PM40","2",677
"4593","RO","12","PM44","2",805
"4594","RO","12","TANZ","2",1044
"4595","RO","12","PM46","2",588
"4596","RO","12","PM38","2",988
"4597","RO","12","PM42","2",1233
"4598","RO","12","PM30","2",905
"4599","RO","12","ARUA","2",544
"4600","RO","12","PM39","3",876
"4601","RO","12","PM35","3",680
"4602","RO","12","PM30","3",832
"4603","RO","12","PM44","3",988
"4604","RO","12","PM36","3",809
"4605","RO","12","PM31","3",437
"4606","RO","12","PM47","3",801
"4607","RO","12","PM43","3",682
"4608","RO","12","PM38","3",1122
"4609","RO","12","PM40","3",879
"4610","RO","12","MASS","3",655
"4611","RO","12","PM41","3",1277
"4612","RO","12","PM34","3",785
"4613","RO","12","MOMB","3",970
"4614","RO","12","PM33","3",658
"4615","RO","12","PM42","3",1087
"4616","RO","12","PM37","3",888
"4617","RO","12","PM32","3",689
"4618","RO","12","PM45","3",356
"4619","RO","12","MILE","3",982
"4620","RO","12","TANZ","3",987
"4621","RO","12","PM46","3",760
"4622","RO","12","ARUA","3",433
"4623","RO","13","PM30","1",1765
"4624","RO","13","PM31","1",877
"4625","RO","13","PM32","1",1234
"4626","RO","13","PM33","1",1356
"4627","RO","13","MOMB","1",1688
"4628","RO","13","PM34","1",2089
"4629","RO","13","PM35","1",2331
"4630","RO","13","PM36","1",1546
"4631","RO","13","PM37","1",1980
"4632","RO","13","TANZ","1",1456
"4633","RO","13","PM38","1",1231
"4634","RO","13","PM47","1",1408
"4635","RO","13","PM46","1",1769
"4636","RO","13","MILE","1",2123
"4637","RO","13","PM45","1",988
"4638","RO","13","PM44","1",1543
"4639","RO","13","PM43","1",1780
"4640","RO","13","PM42","1",1555
"4641","RO","13","MASS","1",1238
"4642","RO","13","PM41","1",1589
"4643","RO","13","PM40","1",2167
"4644","RO","13","PM39","1",2544
"4645","RO","13","ARUA","1",1803
"4646","RO","13","PM39","2",2356
"4647","RO","13","PM33","2",2789
"4648","RO","13","PM41","2",2455
"4649","RO","13","PM37","2",1578
"4650","RO","13","PM45","2",1230
"4651","RO","13","PM36","2",1923
"4652","RO","13","MOMB","2",2098
"4653","RO","13","PM31","2",1549
"4654","RO","13","PM47","2",1888
"4655","RO","13","PM43","2",2100
"4656","RO","13","PM35","2",1504
"4657","RO","13","MASS","2",986
"4658","RO","13","MILE","2",1210
"4659","RO","13","PM34","2",1369
"4660","RO","13","PM32","2",1906
"4661","RO","13","PM40","2",1566
"4662","RO","13","PM44","2",2033
"4663","RO","13","TANZ","2",2764
"4664","RO","13","PM46","2",1422
"4665","RO","13","PM38","2",2388
"4666","RO","13","PM42","2",2760
"4667","RO","13","PM30","2",1599
"4668","RO","13","ARUA","2",789
"4669","RO","13","PM39","3",1788
"4670","RO","13","PM35","3",1543
"4671","RO","13","PM30","3",1977
"4672","RO","13","PM44","3",2087
"4673","RO","13","PM36","3",1854
"4674","RO","13","PM31","3",1212
"4675","RO","13","PM47","3",1730
"4676","RO","13","PM43","3",1389
"4677","RO","13","PM38","3",2571
"4678","RO","13","PM40","3",2159
"4679","RO","13","MASS","3",1804
"4680","RO","13","PM41","3",2666
"4681","RO","13","PM34","3",1377
"4682","RO","13","MOMB","3",2561
"4683","RO","13","PM33","3",1789
"4684","RO","13","PM42","3",2998
"4685","RO","13","PM37","3",1533
"4686","RO","13","PM32","3",1714
"4687","RO","13","PM45","3",945
"4688","RO","13","MILE","3",1560
"4689","RO","13","TANZ","3",2400
"4690","RO","13","PM46","3",760
"4691","RO","13","ARUA","3",433
"4692","RO","14","PM30","1",2421
"4693","RO","14","PM31","1",1377
"4694","RO","14","PM32","1",3765
"4695","RO","14","PM33","1",3790
"4696","RO","14","MOMB","1",3135
"4697","RO","14","PM34","1",2766
"4698","RO","14","PM35","1",3577
"4699","RO","14","PM36","1",2467
"4700","RO","14","PM37","1",2098
"4701","RO","14","TANZ","1",1975
"4702","RO","14","PM38","1",2988
"4703","RO","14","PM47","1",2643
"4704","RO","14","PM46","1",4327
"4705","RO","14","MILE","1",2356
"4706","RO","14","PM45","1",2418
"4707","RO","14","PM44","1",2744
"4708","RO","14","PM43","1",2546
"4709","RO","14","PM42","1",3851
"4710","RO","14","MASS","1",2098
"4711","RO","14","PM41","1",4234
"4712","RO","14","PM40","1",2988
"4713","RO","14","PM39","1",3018
"4714","RO","14","ARUA","1",1801
"4715","RO","14","PM39","2",3455
"4716","RO","14","PM33","2",4065
"4717","RO","14","PM41","2",4156
"4718","RO","14","PM37","2",2899
"4719","RO","14","PM45","2",3675
"4720","RO","14","PM36","2",2888
"4721","RO","14","MOMB","2",3065
"4722","RO","14","PM31","2",2866
"4723","RO","14","PM47","2",2667
"4724","RO","14","PM43","2",3161
"4725","RO","14","PM35","2",3788
"4726","RO","14","MASS","2",3155
"4727","RO","14","MILE","2",3076
"4728","RO","14","PM34","2",3088
"4729","RO","14","PM32","2",3999
"4730","RO","14","PM40","2",3719
"4731","RO","14","PM44","2",2876
"4732","RO","14","TANZ","2",3211
"4733","RO","14","PM46","2",3011
"4734","RO","14","PM38","2",4126
"4735","RO","14","PM42","2",4105
"4736","RO","14","PM30","2",2879
"4737","RO","14","ARUA","2",1466
"4738","RO","14","PM39","3",4567
"4739","RO","14","PM35","3",3785
"4740","RO","14","PM30","3",3034
"4741","RO","14","PM44","3",3033
"4742","RO","14","PM36","3",3851
"4743","RO","14","PM31","3",2456
"4744","RO","14","PM47","3",2790
"4745","RO","14","PM43","3",3421
"4746","RO","14","PM38","3",3877
"4747","RO","14","PM40","3",3967
"4748","RO","14","MASS","3",2788
"4749","RO","14","PM41","3",3682
"4750","RO","14","PM34","3",2563
"4751","RO","14","MOMB","3",4609
"4752","RO","14","PM33","3",4004
"4753","RO","14","PM42","3",3783
"4754","RO","14","PM37","3",2560
"4755","RO","14","PM32","3",3823
"4756","RO","14","PM45","3",2518
"4757","RO","14","MILE","3",2583
"4758","RO","14","TANZ","3",2647
"4759","RO","14","PM46","3",3443
"4760","RO","14","ARUA","3",1255
"4761","RO","15","PM30","1",2765
"4762","RO","15","PM31","1",1688
"4763","RO","15","PM32","1",3104
"4764","RO","15","PM33","1",1533
"4765","RO","15","MOMB","1",2543
"4766","RO","15","PM34","1",3172
"4767","RO","15","PM35","1",3358
"4768","RO","15","PM36","1",2188
"4769","RO","15","PM37","1",2344
"4770","RO","15","TANZ","1",3003
"4771","RO","15","PM38","1",2125
"4772","RO","15","PM47","1",1422
"4773","RO","15","PM46","1",2590
"4774","RO","15","MILE","1",2988
"4775","RO","15","PM45","1",1988
"4776","RO","15","PM44","1",2452
"4777","RO","15","PM43","1",2085
"4778","RO","15","PM42","1",2575
"4779","RO","15","MASS","1",3544
"4780","RO","15","PM41","1",2677
"4781","RO","15","PM40","1",3981
"4782","RO","15","PM39","1",2844
"4783","RO","15","ARUA","1",1462
"4784","RO","15","PM39","2",3921
"4785","RO","15","PM33","2",2036
"4786","RO","15","PM41","2",3005
"4787","RO","15","PM37","2",1983
"4788","RO","15","PM45","2",2055
"4789","RO","15","PM36","2",3309
"4790","RO","15","MOMB","2",2651
"4791","RO","15","PM31","2",2855
"4792","RO","15","PM47","2",3211
"4793","RO","15","PM43","2",1877
"4794","RO","15","PM35","2",3184
"4795","RO","15","MASS","2",2356
"4796","RO","15","MILE","2",2890
"4797","RO","15","PM34","2",1988
"4798","RO","15","PM32","2",2707
"4799","RO","15","PM40","2",2411
"4800","RO","15","PM44","2",2656
"4801","RO","15","TANZ","2",3245
"4802","RO","15","PM46","2",2987
"4803","RO","15","PM38","2",3890
"4804","RO","15","PM42","2",3502
"4805","RO","15","PM30","2",4022
"4806","RO","15","ARUA","2",1455
"4807","RO","15","PM39","3",2988
"4808","RO","15","PM35","3",3255
"4809","RO","15","PM30","3",2805
"4810","RO","15","PM44","3",2699
"4811","RO","15","PM36","3",2432
"4812","RO","15","PM31","3",1522
"4813","RO","15","PM47","3",2022
"4814","RO","15","PM43","3",1577
"4815","RO","15","PM38","3",2478
"4816","RO","15","PM40","3",2867
"4817","RO","15","MASS","3",1803
"4818","RO","15","PM41","3",2103
"4819","RO","15","PM34","3",2676
"4820","RO","15","MOMB","3",2787
"4821","RO","15","PM33","3",2999
"4822","RO","15","PM42","3",1277
"4823","RO","15","PM37","3",1788
"4824","RO","15","PM32","3",2367
"4825","RO","15","PM45","3",2609
"4826","RO","15","MILE","3",2098
"4827","RO","15","TANZ","3",3780
"4828","RO","15","PM46","3",2808
"4829","RO","15","ARUA","3",1023
"4830","RO","16","PM30","1",2356
"4831","RO","16","PM31","1",1566
"4832","RO","16","PM32","1",2789
