local,gen,block,peso,corte
RO,PM30,3,"2720,0",8
RO,PM44,3,"2030,0",8
RO,PM36,3,"1832,0",8
RO,PM31,3,"1226,0",8
RO,PM47,3,"1906,0",8
RO,PM43,3,"1650,0",8
RO,PM38,3,"2452,0",8
RO,PM40,3,"2529,0",8
RO,MASS,3,"1562,0",8
RO,PM41,3,"2879,0",8
RO,PM34,3,"2030,0",8
RO,MOMB,3,"3065,0",8
RO,PM33,3,"1960,0",8
RO,PM42,3,"1571,0",8
RO,PM37,3,"1080,0",8
RO,PM32,3,"2271,0",8
RO,PM45,3,"1840,0",8
RO,MILE,3,"3533,0",8
RO,TANZ,3,"2310,0",8
RO,PM46,3,"2490,0",8
RO,ARUA,3,"220,0",8
RO,PM30,1,"1710,0",9
RO,PM31,1,"1322,0",9
RO,PM32,1,"1802,0",9
RO,PM33,1,"1000,0",9
RO,MOMB,1,"1726,0",9
RO,PM34,1,"1664,0",9
RO,PM35,1,"3089,0",9
RO,PM36,1,"998,0",9
RO,PM37,1,"1646,0",9
RO,TANZ,1,"1450,0",9
RO,PM38,1,"953,0",9
RO,PM47,1,"1386,0",9
RO,PM46,1,"2070,0",9
RO,MILE,1,"1888,0",9
RO,PM45,1,"1300,0",9
RO,PM44,1,"1906,0",9
RO,PM43,1,"550,0",9
RO,PM42,1,"2609,0",9
RO,MASS,1,"677,0",9
RO,PM41,1,"2519,0",9
RO,PM40,1,"2609,0",9
RO,PM39,1,"2665,0",9
RO,ARUA,1,"693,0",9
RO,PM39,2,"2280,0",9
RO,PM33,2,"1766,0",9
RO,PM41,2,"2540,0",9
RO,PM37,2,"1942,0",9
RO,PM45,2,"1706,0",9
RO,PM36,2,"614,0",9
RO,MOMB,2,"2639,0",9
RO,PM31,2,"1117,0",9
RO,PM47,2,"2612,0",9
RO,PM43,2,"1148,0",9
RO,PM35,2,"2694,0",9
RO,MASS,2,"2024,0",9
RO,MILE,2,"1364,0",9
RO,PM34,2,"2070,0",9
RO,PM32,2,"2003,0",9
RO,PM40,2,"1646,0",9
RO,PM44,2,"1563,0",9
RO,TANZ,2,"2420,0",9
RO,PM46,2,"2469,0",9
RO,PM38,2,"3838,0",9
RO,PM42,2,"3638,0",9
RO,PM30,2,"3278,0",9
RO,ARUA,2,"979,0",9
RO,PM39,3,"4072,0",9
RO,PM35,3,"3638,0",9
RO,PM30,3,"1954,0",9
RO,PM44,3,"2470,0",9
RO,PM36,3,"3592,0",9
RO,PM31,3,"1890,0",9
RO,PM47,3,"1703,0",9
RO,PM43,3,"2425,0",9
RO,PM38,3,"1953,0",9
RO,PM40,3,"3290,0",9
RO,MASS,3,"1484,0",9
RO,PM41,3,"3013,0",9
RO,PM34,3,"2252,0",9
RO,MOMB,3,"2589,0",9
RO,PM33,3,"3292,0",9
RO,PM42,3,"1034,0",9
RO,PM37,3,"1530,0",9
RO,PM32,3,"1745,0",9
RO,PM45,3,"1708,0",9
RO,MILE,3,"3215,0",9
RO,TANZ,3,"4158,0",9
RO,PM46,3,"3360,0",9
RO,ARUA,3,"934,0",9
RO,PM30,1,"540,0",10
RO,PM31,1,"256,0",10
RO,PM32,1,"376,0",10
RO,PM33,1,"252,0",10
RO,MOMB,1,"248,0",10
RO,PM34,1,"383,0",10
RO,PM35,1,"617,0",10
RO,PM36,1,"352,0",10
RO,PM37,1,"254,0",10
RO,TANZ,1,"283,0",10
RO,PM38,1,"155,0",10
RO,PM47,1,"178,0",10
RO,PM46,1,"682,0",10
RO,MILE,1,"888,0",10
RO,PM45,1,"452,0",10
RO,PM44,1,"625,0",10
RO,PM43,1,"366,0",10
RO,PM42,1,"585,0",10
RO,MASS,1,"310,0",10
RO,PM41,1,"423,0",10
RO,PM40,1,"498,0",10
RO,PM39,1,"447,0",10
RO,ARUA,1,"337,0",10
RO,PM39,2,"770,0",10
RO,PM33,2,"766,0",10
RO,PM41,2,"1015,0",10
RO,PM37,2,"733,0",10
RO,PM45,2,"535,0",10
RO,PM36,2,"405,0",10
RO,MOMB,2,"667,0",10
RO,PM31,2,"550,0",10
RO,PM47,2,"1050,0",10
RO,PM43,2,"403,0",10
RO,PM35,2,"418,0",10
RO,MASS,2,"170,0",10
RO,MILE,2,"476,0",10
RO,PM34,2,"395,0",10
RO,PM32,2,"440,0",10
RO,PM40,2,"308,0",10
RO,PM44,2,"380,0",10
RO,TANZ,2,"958,0",10
RO,PM46,2,"835,0",10
RO,PM38,2,"580,0",10
RO,PM42,2,"805,0",10
RO,PM30,2,"728,0",10
RO,ARUA,2,"620,0",10
RO,PM39,3,"418,0",10
RO,PM35,3,"333,0",10
RO,PM30,3,"498,0",10
RO,PM44,3,"352,0",10
RO,PM36,3,"470,0",10
RO,PM31,3,"277,0",10
RO,PM47,3,"470,0",10
RO,PM43,3,"388,0",10
RO,PM38,3,"567,0",10
RO,PM40,3,"594,0",10
RO,MASS,3,"190,0",10
RO,PM41,3,"998,0",10
RO,PM34,3,"498,0",10
RO,MOMB,3,"1026,0",10
RO,PM33,3,"448,0",10
RO,PM42,3,"483,0",10
RO,PM37,3,"128,0",10
RO,PM32,3,"564,0",10
RO,PM45,3,"432,0",10
RO,MILE,3,"1103,0",10
RO,TANZ,3,"690,0",10
RO,PM46,3,"667,0",10
RO,ARUA,3,"163,0",10
RO,PM30,1,"596,0",11
RO,PM31,1,"75,0",11
RO,PM32,1,"140,0",11
RO,PM33,1,"70,0",11
RO,MOMB,1,"81,0",11
RO,PM34,1,"105,0",11
RO,PM35,1,"355,0",11
RO,PM36,1,"102,0",11
RO,PM37,1,"77,0",11
RO,TANZ,1,"70,0",11
RO,PM38,1,"75,0",11
RO,PM47,1,"85,0",11
RO,PM46,1,"105,0",11
RO,MILE,1,"159,0",11
RO,PM45,1,"88,0",11
RO,PM44,1,"155,0",11
RO,PM43,1,"80,0",11
RO,PM42,1,"110,0",11
RO,MASS,1,"85,0",11
RO,PM41,1,"140,0",11
RO,PM40,1,"180,0",11
RO,PM39,1,"165,0",11
RO,ARUA,1,"80,0",11
RO,PM39,2,"176,0",11
RO,PM33,2,"200,0",11
RO,PM41,2,"252,0",11
RO,PM37,2,"176,0",11
RO,PM45,2,"70,0",11
RO,PM36,2,"145,0",11
RO,MOMB,2,"102,0",11
RO,PM31,2,"90,0",11
RO,PM47,2,"306,0",11
RO,PM43,2,"105,0",11
RO,PM35,2,"110,0",11
RO,MASS,2,"70,0",11
RO,MILE,2,"270,0",11
RO,PM34,2,"188,0",11
RO,PM32,2,"240,0",11
RO,PM40,2,"120,0",11
RO,PM44,2,"128,0",11
RO,TANZ,2,"265,0",11
RO,PM46,2,"280,0",11
RO,PM38,2,"295,0",11
RO,PM42,2,"430,0",11
RO,PM30,2,"285,0",11
RO,ARUA,2,"81,0",11
RO,PM39,3,"120,0",11
RO,PM35,3,"162,0",11
RO,PM30,3,"238,0",11
RO,PM44,3,"127,0",11
RO,PM36,3,"176,0",11
RO,PM31,3,"59,0",11
RO,PM47,3,"89,0",11
RO,PM43,3,"118,0",11
RO,PM38,3,"266,0",11
RO,PM40,3,"238,0",11
RO,MASS,3,"105,0",11
RO,PM41,3,"340,0",11
RO,PM34,3,"235,0",11
RO,MOMB,3,"322,0",11
RO,PM33,3,"115,0",11
RO,PM42,3,"82,0",11
RO,PM37,3,"175,0",11
RO,PM32,3,"177,0",11
RO,PM45,3,"88,0",11
RO,MILE,3,"278,0",11
RO,TANZ,3,"239,0",11
RO,PM46,3,"199,0",11
RO,ARUA,3,"78,0",11
RO,PM30,1,"988,0",12
RO,PM31,1,"237,0",12
RO,PM32,1,"345,0",12
RO,PM33,1,"322,0",12
RO,MOMB,1,"456,0",12
RO,PM34,1,"567,0",12
RO,PM35,1,"876,0",12
RO,PM36,1,"657,0",12
RO,PM37,1,"765,0",12
RO,TANZ,1,"560,0",12
RO,PM38,1,"458,0",12
RO,PM47,1,"349,0",12
RO,PM46,1,"671,0",12
RO,MILE,1,"809,0",12
RO,PM45,1,"321,0",12
RO,PM44,1,"673,0",12
RO,PM43,1,"500,0",12
RO,PM42,1,"476,0",12
RO,MASS,1,"349,0",12
RO,PM41,1,"560,0",12
RO,PM40,1,"788,0",12
RO,PM39,1,"983,0",12
RO,ARUA,1,"452,0",12
RO,PM39,2,"877,0",12
RO,PM33,2,"1208,0",12
RO,PM41,2,"870,0",12
RO,PM37,2,"766,0",12
RO,PM45,2,"435,0",12
RO,PM36,2,"766,0",12
RO,MOMB,2,"800,0",12
RO,PM31,2,"548,0",12
RO,PM47,2,"679,0",12
RO,PM43,2,"710,0",12
RO,PM35,2,"555,0",12
RO,MASS,2,"348,0",12
RO,MILE,2,"651,0",12
RO,PM34,2,"666,0",12
RO,PM32,2,"832,0",12
RO,PM40,2,"677,0",12
RO,PM44,2,"805,0",12
RO,TANZ,2,"1044,0",12
RO,PM46,2,"588,0",12
RO,PM38,2,"988,0",12
RO,PM42,2,"1233,0",12
RO,PM30,2,"905,0",12
RO,ARUA,2,"544,0",12
RO,PM39,3,"876,0",12
RO,PM35,3,"680,0",12
RO,PM30,3,"832,0",12
RO,PM44,3,"988,0",12
RO,PM36,3,"809,0",12
RO,PM31,3,"437,0",12
RO,PM47,3,"801,0",12
RO,PM43,3,"682,0",12
RO,PM38,3,"1122,0",12
RO,PM40,3,"879,0",12
RO,MASS,3,"655,0",12
RO,PM41,3,"1277,0",12
RO,PM34,3,"785,0",12
RO,MOMB,3,"970,0",12
RO,PM33,3,"658,0",12
RO,PM42,3,"1087,0",12
RO,PM37,3,"888,0",12
RO,PM32,3,"689,0",12
RO,PM45,3,"356,0",12
RO,MILE,3,"982,0",12
RO,TANZ,3,"987,0",12
RO,PM46,3,"760,0",12
RO,ARUA,3,"433,0",12
RO,PM30,1,"1765,0",13
RO,PM31,1,"877,0",13
RO,PM32,1,"1234,0",13
RO,PM33,1,"1356,0",13
RO,MOMB,1,"1688,0",13
RO,PM34,1,"2089,0",13
RO,PM35,1,"2331,0",13
RO,PM36,1,"1546,0",13
RO,PM37,1,"1980,0",13
RO,TANZ,1,"1456,0",13
RO,PM38,1,"1231,0",13
RO,PM47,1,"1408,0",13
RO,PM46,1,"1769,0",13
RO,MILE,1,"2123,0",13
RO,PM45,1,"988,0",13
RO,PM44,1,"1543,0",13
RO,PM43,1,"1780,0",13
RO,PM42,1,"1555,0",13
RO,MASS,1,"1238,0",13
RO,PM41,1,"1589,0",13
RO,PM40,1,"2167,0",13
RO,PM39,1,"2544,0",13
RO,ARUA,1,"1803,0",13
RO,PM39,2,"2356,0",13
RO,PM33,2,"2789,0",13
RO,PM41,2,"2455,0",13
RO,PM37,2,"1578,0",13
RO,PM45,2,"1230,0",13
RO,PM36,2,"1923,0",13
RO,MOMB,2,"2098,0",13
RO,PM31,2,"1549,0",13
RO,PM47,2,"1888,0",13
RO,PM43,2,"2100,0",13
RO,PM35,2,"1504,0",13
RO,MASS,2,"986,0",13
RO,MILE,2,"1210,0",13
RO,PM34,2,"1369,0",13
RO,PM32,2,"1906,0",13
RO,PM40,2,"1566,0",13
RO,PM44,2,"2033,0",13
RO,TANZ,2,"2764,0",13
RO,PM46,2,"1422,0",13
RO,PM38,2,"2388,0",13
RO,PM42,2,"2760,0",13
RO,PM30,2,"1599,0",13
RO,ARUA,2,"789,0",13
RO,PM39,3,"1788,0",13
RO,PM35,3,"1543,0",13
RO,PM30,3,"1977,0",13
RO,PM44,3,"2087,0",13
RO,PM36,3,"1854,0",13
RO,PM31,3,"1212,0",13
RO,PM47,3,"1730,0",13
RO,PM43,3,"1389,0",13
RO,PM38,3,"2571,0",13
RO,PM40,3,"2159,0",13
RO,MASS,3,"1804,0",13
RO,PM41,3,"2666,0",13
RO,PM34,3,"1377,0",13
RO,MOMB,3,"2561,0",13
RO,PM33,3,"1789,0",13
RO,PM42,3,"2998,0",13
RO,PM37,3,"1533,0",13
RO,PM32,3,"1714,0",13
RO,PM45,3,"945,0",13
RO,MILE,3,"1560,0",13
RO,TANZ,3,"2400,0",13
RO,PM46,3,"760,0",13
RO,ARUA,3,"433,0",13
RO,PM30,1,"2421,0",14
RO,PM31,1,"1377,0",14
RO,PM32,1,"3765,0",14
RO,PM33,1,"3790,0",14
RO,MOMB,1,"3135,0",14
RO,PM34,1,"2766,0",14
RO,PM35,1,"3577,0",14
RO,PM36,1,"2467,0",14
RO,PM37,1,"2098,0",14
RO,TANZ,1,"1975,0",14
RO,PM38,1,"2988,0",14
RO,PM47,1,"2643,0",14
RO,PM46,1,"4327,0",14
RO,MILE,1,"2356,0",14
RO,PM45,1,"2418,0",14
RO,PM44,1,"2744,0",14
RO,PM43,1,"2546,0",14
RO,PM42,1,"3851,0",14
RO,MASS,1,"2098,0",14
RO,PM41,1,"4234,0",14
RO,PM40,1,"2988,0",14
RO,PM39,1,"3018,0",14
RO,ARUA,1,"1801,0",14
RO,PM39,2,"3455,0",14
RO,PM33,2,"4065,0",14
RO,PM41,2,"4156,0",14
RO,PM37,2,"2899,0",14
RO,PM45,2,"3675,0",14
RO,PM36,2,"2888,0",14
RO,MOMB,2,"3065,0",14
RO,PM31,2,"2866,0",14
RO,PM47,2,"2667,0",14
RO,PM43,2,"3161,0",14
RO,PM35,2,"3788,0",14
RO,MASS,2,"3155,0",14
RO,MILE,2,"3076,0",14
RO,PM34,2,"3088,0",14
RO,PM32,2,"3999,0",14
RO,PM40,2,"3719,0",14
RO,PM44,2,"2876,0",14
RO,TANZ,2,"3211,0",14
RO,PM46,2,"3011,0",14
RO,PM38,2,"4126,0",14
RO,PM42,2,"4105,0",14
RO,PM30,2,"2879,0",14
RO,ARUA,2,"1466,0",14
RO,PM39,3,"4567,0",14
RO,PM35,3,"3785,0",14
RO,PM30,3,"3034,0",14
RO,PM44,3,"3033,0",14
RO,PM36,3,"3851,0",14
RO,PM31,3,"2456,0",14
RO,PM47,3,"2790,0",14
RO,PM43,3,"3421,0",14
RO,PM38,3,"3877,0",14
RO,PM40,3,"3967,0",14
RO,MASS,3,"2788,0",14
RO,PM41,3,"3682,0",14
RO,PM34,3,"2563,0",14
RO,MOMB,3,"4609,0",14
RO,PM33,3,"4004,0",14
RO,PM42,3,"3783,0",14
RO,PM37,3,"2560,0",14
RO,PM32,3,"3823,0",14
RO,PM45,3,"2518,0",14
RO,MILE,3,"2583,0",14
RO,TANZ,3,"2647,0",14
RO,PM46,3,"3443,0",14
RO,ARUA,3,"1255,0",14
RO,PM30,1,"2765,0",15
RO,PM31,1,"1688,0",15
RO,PM32,1,"3104,0",15
RO,PM33,1,"1533,0",15
RO,MOMB,1,"2543,0",15
RO,PM34,1,"3172,0",15
RO,PM35,1,"3358,0",15
RO,PM36,1,"2188,0",15
RO,PM37,1,"2344,0",15
RO,TANZ,1,"3003,0",15
RO,PM38,1,"2125,0",15
RO,PM47,1,"1422,0",15
RO,PM46,1,"2590,0",15
RO,MILE,1,"2988,0",15
RO,PM45,1,"1988,0",15
RO,PM44,1,"2452,0",15
RO,PM43,1,"2085,0",15
RO,PM42,1,"2575,0",15
RO,MASS,1,"3544,0",15
RO,PM41,1,"2677,0",15
RO,PM40,1,"3981,0",15
RO,PM39,1,"2844,0",15
RO,ARUA,1,"1462,0",15
RO,PM39,2,"3921,0",15
RO,PM33,2,"2036,0",15
RO,PM41,2,"3005,0",15
RO,PM37,2,"1983,0",15
RO,PM45,2,"2055,0",15
RO,PM36,2,"3309,0",15
RO,MOMB,2,"2651,0",15
RO,PM31,2,"2855,0",15
RO,PM47,2,"3211,0",15
RO,PM43,2,"1877,0",15
RO,PM35,2,"3184,0",15
RO,MASS,2,"2356,0",15
RO,MILE,2,"2890,0",15
RO,PM34,2,"1988,0",15
RO,PM32,2,"2707,0",15
RO,PM40,2,"2411,0",15
RO,PM44,2,"2656,0",15
RO,TANZ,2,"3245,0",15
RO,PM46,2,"2987,0",15
RO,PM38,2,"3890,0",15
RO,PM42,2,"3502,0",15
RO,PM30,2,"4022,0",15
RO,ARUA,2,"1455,0",15
RO,PM39,3,"2988,0",15
RO,PM35,3,"3255,0",15
RO,PM30,3,"2805,0",15
RO,PM44,3,"2699,0",15
RO,PM36,3,"2432,0",15
RO,PM31,3,"1522,0",15
RO,PM47,3,"2022,0",15
RO,PM43,3,"1577,0",15
RO,PM38,3,"2478,0",15
RO,PM40,3,"2867,0",15
RO,MASS,3,"1803,0",15
RO,PM41,3,"2103,0",15
RO,PM34,3,"2676,0",15
RO,MOMB,3,"2787,0",15
RO,PM33,3,"2999,0",15
RO,PM42,3,"1277,0",15
RO,PM37,3,"1788,0",15
RO,PM32,3,"2367,0",15
RO,PM45,3,"2609,0",15
RO,MILE,3,"2098,0",15
RO,TANZ,3,"3780,0",15
RO,PM46,3,"2808,0",15
RO,ARUA,3,"1023,0",15
RO,PM30,1,"2356,0",16
RO,PM31,1,"1566,0",16
RO,PM32,1,"2789,0",16
RO,PM33,1,"1544,0",16
RO,MOMB,1,"2341,0",16
RO,PM34,1,"1780,0",16
RO,PM35,1,"2590,0",16
RO,PM36,1,"1733,0",16
RO,PM37,1,"2567,0",16
RO,TANZ,1,"2611,0",16
RO,PM38,1,"1577,0",16
RO,PM47,1,"1009,0",16
RO,PM46,1,"1580,0",16
RO,MILE,1,"2333,0",16
RO,PM45,1,"2544,0",16
RO,PM44,1,"1693,0",16
RO,PM43,1,"1677,0",16
RO,PM42,1,"2312,0",16
RO,MASS,1,"2893,0",16
RO,PM41,1,"1650,0",16
RO,PM40,1,"3231,0",16
RO,PM39,1,"2872,0",16
RO,ARUA,1,"899,0",16
RO,PM39,2,"3555,0",16
RO,PM33,2,"3277,0",16
RO,PM41,2,"3280,0",16
RO,PM37,2,"3651,0",16
RO,PM45,2,"2456,0",16
RO,PM36,2,"2722,0",16
RO,MOMB,2,"2595,0",16
RO,PM31,2,"3269,0",16
RO,PM47,2,"3889,0",16
RO,PM43,2,"2098,0",16
RO,PM35,2,"2177,0",16
RO,MASS,2,"2588,0",16
RO,MILE,2,"2137,0",16
RO,PM34,2,"2905,0",16
RO,PM32,2,"3809,0",16
RO,PM40,2,"2166,0",16
RO,PM44,2,"2803,0",16
RO,TANZ,2,"3004,0",16
RO,PM46,2,"3888,0",16
RO,PM38,2,"3806,0",16
RO,PM42,2,"3611,0",16
RO,PM30,2,"3122,0",16
RO,ARUA,2,"546,0",16
RO,PM39,3,"3320,0",16
RO,PM35,3,"2780,0",16
RO,PM30,3,"3255,0",16
RO,PM44,3,"2688,0",16
RO,PM36,3,"2099,0",16
RO,PM31,3,"1578,0",16
RO,PM47,3,"2088,0",16
RO,PM43,3,"2410,0",16
RO,PM38,3,"3233,0",16
RO,PM40,3,"2983,0",16
RO,MASS,3,"2160,0",16
RO,PM41,3,"3499,0",16
RO,PM34,3,"2984,0",16
RO,MOMB,3,"3871,0",16
RO,PM33,3,"2098,0",16
RO,PM42,3,"2361,0",16
RO,PM37,3,"1703,0",16
RO,PM32,3,"2844,0",16
RO,PM45,3,"2416,0",16
RO,MILE,3,"3931,0",16
RO,TANZ,3,"2999,0",16
RO,PM46,3,"3150,0",16
RO,ARUA,3,"459,0",16
